user_id,item_list
237,275 3305 5956 4896 4996 4691 1339 5046 2557 6516 4231 457 5609 4379 984 2228 955 4780 3819 2167
238,2803 2472 4800 1565 3410 2798 3765 3966 492 5258 412 140 5240 4245 1389 5469 4533 5063 1458 6966
239,2505 351 4045 5690 5194 2448 1073 4029 3989 1214 1222 2829 3411 459 1143 4864 6207 2499 4379 2555
240,6182 4685 4704 4238 3617 2652 6173 6624 5335 536 992 3208 2369 5740 291 5641 2713 2709 3758 1796
241,4800 5158 1560 2226 4720 2369 4877 1339 1051 2093 5532 3656 457 3410 3622 2628 3621 2023 6516 372
242,2557 5489 868 4264 1791 1458 2110 5766 2556 1328 2228 6516 1522 6730 2456 1041 1577 457 5748 1568
243,4342 6846 6472 2399 6771 3410 2779 75 3622 407 479 559 444 6777 4570 5323 6121 2556 1183 5460
244,4685 5961 6018 86 1905 4414 2194 955 2886 1393 1172 12 1962 5258 4337 5407 2201 2232 5323 6095
245,132 2731 2904 1458 1210 2216 495 1985 5457 4489 4231 6185 868 1958 4253 2195 6378 1696 2438 4049
246,2152 6624 2167 5690 5167 4200 2539 4625 412 457 6050 814 2653 5469 5065 1554 2059 200 2356 1974
247,3051 6771 3285 2016 3418 6125 6846 552 3516 5457 6378 458 2798 814 2101 1940 2861 6415 2162 5671
248,775 2399 4342 5981 4709 2628 2509 1503 2228 6098 2324 750 536 6411 1217 5705 5504 1131 5640 1168
249,3180 2369 2557 343 5671 1373 4545 2050 5335 4291 1452 1339 3607 5666 5710 2397 5490 4533 3496 3218
250,6050 4342 2167 596 814 4291 6624 479 1958 457 3441 2438 1825 355 4572 4200 6584 4231 4570 531
251,2226 828 4989 2779 4291 3607 3256 2985 6935 6190 554 1975 4200 457 6077 2241 2154 596 351 5474
252,3285 5532 3290 3445 1983 5352 3514 5252 1523 2167 369 5198 4351 790 2155 622 1136 857 4720 3236
253,2228 2209 2886 2088 3496 12 2195 5710 2110 1940 2369 2797 2986 2556 3317 1452 601 4545 4023 4291
254,594 6624 372 1329 3410 3646 890 2556 4570 2228 2369 5335 4200 262 1503 3496 5640 4709 86 4796
255,479 2152 1418 1426 3373 495 262 3236 814 4200 4532 3316 4635 6330 2703 729 5469 4220 4572 6584
256,6382 2557 479 5668 3426 3739 3236 3316 2556 2653 777 3410 6645 494 4103 381 372 6054 1097 200
257,86 868 2557 5442 5766 3602 3607 6077 5532 5466 3410 4720 6584 4728 536 5369 2241 6190 6810 1494
258,6593 2093 1850 6637 4172 4023 2574 5748 1887 4544 1958 4813 3734 2469 4809 2456 4231 4858 2195 1985
259,4877 1196 4989 1373 2438 6935 955 6561 4414 6729 1651 4342 3962 6873 621 3516 6627 1013 414 3460
260,5258 5064 5956 2904 4023 1294 5814 5644 4128 4709 4630 2093 3356 2928 2539 3824 2844 3028 1696 2818
261,868 5857 4533 2844 4704 4161 955 4720 1339 4291 3496 5323 3373 235 417 2527 1890 3269 5710 5666
262,814 4200 5532 3010 2556 4180 6584 2152 6624 1302 4373 3930 563 2557 3133 3989 2472 4604 531 868
263,2406 4180 2779 2194 1143 2505 291 4291 1199 4529 3410 6666 272 2181 6524 2886 6281 5609 2556 2077
264,314 132 4634 6236 4300 1960 6966 3962 5766 5369 1146 424 1943 3819 1458 2629 4231 3607 3551 5971
265,5489 4023 3410 5981 814 1294 4251 1373 4480 4572 5223 5640 5076 1217 3666 1339 2005 6624 5644 657
266,3236 6431 3462 4877 2228 1963 3535 5469 5460 2459 3765 5167 6604 6532 2024 4625 2873 3427 3914 5458
267,6561 868 3305 3588 3269 2703 4720 6103 4200 479 2557 4293 814 2194 1399 457 5469 6624 2545 2602
268,5671 1418 1940 4120 2152 4709 6338 4200 2454 5065 6422 5981 4480 2556 1326 479 531 3236 6061 5474
269,1373 6561 2335 2808 3621 5182 1403 2824 2438 4012 387 2572 3824 1469 205 1561 4447 4470 139 6935
270,4533 5240 372 1196 6561 3294 1094 4071 5469 4023 3410 5252 2477 2556 6627 3373 2917 5340 1402 6518
271,4032 3604 3607 3989 1183 5466 6316 4291 2167 479 2557 200 5369 4654 868 5241 1302 4180 5498 3930
272,1183 4023 5513 2148 657 5609 5981 5223 2556 5547 2005 793 2917 283 4570 6174 6165 4480 3506 1469
273,4759 4291 3487 1656 2557 92 6519 4634 2556 5442 1257 559 321 1596 2977 2397 2321 495 6058 5489
274,6253 5064 5069 4373 1073 4534 1183 2194 2449 5609 4272 344 4220 984 3441 2472 2397 4826 2093 3602
275,5065 236 2180 5466 1146 3835 2858 3713 6610 5258 2321 2557 407 1373 4835 427 550 4714 3506 5460
276,1252 291 4691 5407 2917 2776 2415 935 261 2324 955 2101 504 1940 4572 5666 86 2703 2455 2369
277,2921 4200 5469 5766 2369 814 868 1373 2199 1339 550 479 4987 5966 5295 5065 3256 596 3373 1015
278,6955 2083 6281 2284 6096 1163 3995 1930 3503 1497 279 258 5719 1940 2745 4691 2157 5355 3954 6087
279,4977 1655 3040 2628 2167 3713 2557 5076 492 2438 5269 814 3506 6604 2356 6810 4200 6651 6624 5671
280,355 479 5076 4291 2329 6771 2356 5460 2438 1418 372 4023 4635 6730 457 5340 5167 6126 3441 2167
281,3236 2628 6313 2438 2556 531 4912 3506 1848 4476 3373 814 5662 5460 5469 3316 5975 4977 3943 4200
282,3551 5064 2167 4720 2556 536 1339 2390 3819 3180 2505 1691 5362 6651 2538 1373 2369 5469 1294 2557
283,3441 1702 3506 224 3256 6212 5896 5218 502 6121 439 6645 1733 1294 6353 5744 2779 6382 6158 4633
284,275 5532 4996 6846 2228 4251 479 1196 2556 2727 6382 956 5469 6885 271 381 4572 5326 6073 1339
285,5919 3607 132 1983 5426 6096 5158 3264 5706 554 1098 4489 4783 2798 4881 2228 2080 4264 1373 3808
286,1994 3970 2808 2772 6472 3516 5766 1940 536 3300 5335 3218 1168 2369 2405 2228 1871 2889 3767 5806
287,1940 123 2557 2574 1252 5022 6730 5981 596 2456 6165 132 4480 4231 3044 1373 91 3607 1837 5644
288,4270 5532 1168 5335 2556 956 6377 5854 5950 5469 4605 4570 1339 1294 3410 1252 4796 2772 5326 4572
289,1602 2527 1905 1163 3373 495 4291 291 531 6490 3787 3622 1339 2539 6330 2703 2653 4572 6382 3236
290,3607 3410 1554 5340 5167 665 2557 814 5609 3000 4642 1339 5662 1418 6624 4291 5469 4709 372 4023
291,4220 282 551 2557 2255 4691 3656 4045 3410 5294 1183 3512 4342 5065 5076 1574 3914 5877 1373 140
292,86 1651 5706 1373 457 417 5469 2324 2199 3013 1940 4200 3881 814 5812 4977 2369 2438 5258 3326
293,1702 236 3343 5442 4029 5469 2871 4561 5879 5460 6050 2779 6624 3256 3707 1159 3622 2692 3506 1656
294,3604 5069 1905 4835 1183 2399 4032 3236 3201 2891 6472 355 531 3506 1071 4815 3013 2445 2255 1373
295,2628 2321 2232 5408 5965 2557 2539 5323 1182 3666 4480 814 4570 1503 5407 1373 4780 457 2455 3526
296,6766 5490 6050 2574 6730 4580 6329 2397 2390 6228 5961 6516 6213 3666 1252 6846 1152 4172 3787 3607
297,5326 2321 1700 4864 1183 428 1488 3316 6614 5167 4640 2004 3236 3410 2803 6353 6796 5966 5532 1699
298,5069 6532 5369 2556 1168 3410 3588 5977 262 318 6593 5327 1480 6219 1339 1968 2080 6338 3765 4720
299,3829 625 3795 3621 4012 3954 6377 4483 692 4709 1940 2511 5365 3607 1048 4688 1739 69 5329 3373
300,495 5532 3607 868 5457 4572 457 3819 1168 814 3373 4514 5766 6275 1373 5469 4542 3180 4291 2557
301,5258 4720 4200 1696 6532 4877 4545 5294 4800 2628 123 1905 2448 4291 2167 6519 92 5690 1302 1943
302,3621 4291 2167 536 1983 2324 457 479 4720 1125 2228 1168 868 3305 459 3285 2438 3013 89 4833
303,1565 814 5252 1168 777 340 3410 5323 1418 5532 5469 2835 4023 2155 3316 3244 5962 2228 2284 3907
304,828 84 1736 4720 1779 1183 1644 6421 282 321 4316 6185 6313 2835 3532 2233 6519 1245 3726 1168
305,5076 4045 1644 4578 1252 2873 4912 6050 57 146 6935 4841 2628 5252 25 6196 814 3300 1503 6307
306,6271 2369 4238 86 5407 955 2406 1000 3607 2556 4293 2527 6198 1445 545 5064 2266 2863 2745 4180
307,5323 3316 6165 5630 625 657 4534 5852 4480 2329 6213 1171 1418 3372 2556 2653 5340 5640 2574 5961
308,6382 1554 5854 3325 1497 4784 4533 2873 777 6464 4358 3265 3410 1912 2653 3190 3924 4280 5025 2413
309,1940 4291 4545 2556 291 479 1294 4500 5335 2203 355 5340 3496 4238 6271 1452 6624 5710 3410 4533
310,2921 4291 891 5466 5252 479 6704 1476 814 1266 6330 6890 4613 3989 200 2848 6431 4338 2645 3714
311,5337 4813 1038 5323 1252 5223 755 3666 4478 5644 3734 2005 2231 2818 1925 1467 2556 1884 6730 601
312,4300 132 6028 935 4115 1089 3044 602 4478 2397 5231 2061 283 4154 2648 2252 314 1210 579 5544
313,4710 6490 684 4685 4365 3218 2176 4012 5335 5532 6780 275 495 3105 654 5073 785 6687 5956 3311
314,3256 4714 2808 2703 1183 1329 6050 6627 4195 6584 3410 4291 3269 6624 4313 457 5356 5543 6930 6158
315,1458 2321 596 3962 4533 3676 868 2341 2986 1373 4231 3819 5490 6730 1602 6228 1182 601 1252 4572
316,457 5258 816 6018 2152 1458 3410 2059 3040 1974 2557 5706 414 5766 814 1418 1716 3075 832 262
317,4709 2369 5466 4180 4291 809 2556 5323 2050 291 4480 479 86 5705 955 457 5981 814 6293 3244
318,5252 1602 777 2232 1298 5081 1940 1083 6902 372 5076 457 1572 4833 5285 4748 665 6182 6753 224
319,412 6018 2273 6627 495 1644 3602 2921 3989 1329 4800 5553 89 1503 2960 344 6453 2080 4484 4045
320,1602 4608 4231 559 3264 1568 2986 5532 3198 1535 5466 3676 596 2972 5748 4529 4941 4789 1182 2744
321,4147 5076 3462 3740 1554 4561 6174 4487 5812 5966 1393 3066 1217 6210 2170 5640 4833 5532 3537 6372
322,4533 6624 372 479 4351 5323 5854 4796 6165 956 5981 5489 755 414 966 4728 3316 3057 4784 6382
323,1062 2473 5965 4759 3617 2904 2557 6620 2273 5723 640 559 6647 788 5532 5489 5436 3602 1940 91
324,3316 5326 6901 4633 1602 3410 3256 5513 1073 4864 2556 5218 1143 2628 2653 6363 3857 5854 479 459
325,1373 428 729 6243 4213 2556 5025 4691 1887 3607 814 5167 6431 1974 6635 4200 2176 2557 5489 2970
326,6058 5806 3875 4709 1399 1581 6098 5857 5407 955 4691 1171 54 966 785 414 2557 4896 1168 5861
327,5323 6165 1403 2167 4191 457 5223 1294 4572 4172 1252 4480 2628 2341 3666 2509 2324 1467 1610 2228
328,1940 5489 2226 5323 4485 1329 984 6685 4480 4023 2228 283 1867 5324 1546 3516 2294 1168 6551 2415
329,3059 1602 2099 2904 2873 1294 596 4023 1940 1610 457 4251 4172 2167 187 5532 5644 479 1837 283
330,1295 5158 2628 4291 2275 5407 1610 1983 2083 1294 4835 4200 4572 5442 2399 1445 5426 6730 4312 44
331,6018 5258 2703 5168 563 1983 5252 20 972 5705 5919 3588 169 6519 3472 868 1871 4200 2152 6464
332,5076 5965 6034 457 2556 4572 3040 3977 495 4789 2808 4833 1651 1565 1655 6190 3602 2703 414 4718
333,1015 1143 814 1168 6363 3256 3547 6281 4291 5065 6624 6158 479 5854 4373 5469 3057 4180 3236 2779
334,2399 5469 4545 5369 536 4180 479 4200 2556 814 3236 4195 4554 5854 5356 868 6624 1339 5460 291
335,6584 1294 1183 2803 340 891 2167 6330 2059 1497 1920 2645 3343 814 5705 531 6704 4484 1949 5252
336,4045 536 2796 3754 2077 1610 868 594 4554 291 5329 4291 2863 1000 2839 4533 3135 3244 3819 2240
337,5489 868 495 1458 6025 3269 1339 5490 1373 3576 5766 2397 3819 5785 596 5469 2456 2556 5830 601
338,1994 4835 5690 3740 5319 6614 4633 1267 1895 4970 2694 950 4635 6307 5356 2275 6196 6666 5076 1820
339,2252 2241 2798 5532 1373 918 1402 3010 697 1691 868 2628 2557 3819 5671 6645 4618 2110 1968 255
340,3059 6073 6635 242 531 1554 3622 868 3316 5469 5037 2653 5662 4313 4864 814 372 1051 4080 2557
341,4691 868 1651 955 2438 6561 3857 4720 5532 4789 5766 1691 6293 596 2110 4012 2986 5407 2372 5073
342,242 1339 2557 1364 417 4238 6627 5073 5690 3795 3269 4981 6709 1168 1871 1038 3270 1912 1374 1696
343,2226 729 4045 1051 4342 3000 3512 5466 5340 5442 6624 1554 4796 1279 4439 459 6382 340 4347 3819
344,2873 236 5069 6614 4970 2556 1294 2369 1168 479 3049 5407 3795 3707 3285 2168 594 1702 1621 524
345,2557 1373 1252 2628 6551 5532 3621 5466 6930 868 4291 3094 4231 2917 2399 4572 1503 2438 4728 5640
346,3656 3010 5394 816 2986 3551 6095 2456 5532 504 2226 456 6293 1294 1703 6882 2574 3462 4675 6409
347,457 4312 3410 2093 4200 3930 3426 2110 6330 3588 4231 1696 5202 2986 6771 3526 3458 5407 3236 5076
348,2110 5065 340 3201 1193 4180 2115 3441 891 4179 1700 814 5814 2397 1905 457 4291 6965 2399 4581
349,868 4728 2556 479 414 372 1651 123 5498 966 200 1214 2080 6584 1655 5861 4570 1339 355 5553
350,1700 2438 2167 814 6654 1373 2556 479 868 3410 4572 5469 1735 6158 4291 4633 3236 6624 6584 4045
351,336 6846 2539 1071 313 6203 5637 3713 2438 479 4905 4796 4613 3657 112 457 4270 3390 187 6604
352,5258 729 336 4835 412 3325 5252 215 4312 3010 479 2390 2602 6018 5167 6651 5847 2459 4220 4542
353,5304 5232 5326 3666 434 4848 262 4544 2456 6190 665 1958 3044 5748 2557 5231 5340 5744 3955 2341
354,5258 3824 3857 3602 3010 4291 2556 123 1329 5673 1887 2776 5489 91 1038 4484 4099 5490 6228 3055
355,3856 2628 6173 6126 3300 2557 3125 4704 2897 5814 775 4634 4932 5252 5474 6902 6372 4270 3590 20
356,2399 3128 4561 3325 1632 4970 6758 1867 1183 6666 2300 662 6947 2861 4840 5877 2001 3704 4635 5441
357,3300 640 2228 5489 5327 2080 3830 2110 3795 4251 1765 1568 6730 4351 6637 5323 5830 4936 2628 2574
358,5000 6842 5591 2473 5284 4530 3874 6920 42 1539 6310 5117 5554 3904 6422 3380 2780 5142 76 3602
359,5258 5513 2659 4291 86 4877 1503 4418 2779 4484 6378 1183 1539 2556 6892 531 355 6958 5662 1544
360,1245 457 918 4634 3410 1940 3576 4023 372 3236 2188 6378 4480 5919 2023 596 3180 4231 4783 1871
361,3300 6133 1210 4570 2556 1895 2088 3236 1983 3412 4296 6519 5766 495 169 6422 314 1458 4833 3714
362,4533 6377 625 262 2167 4238 3236 1560 956 5407 1083 2556 5025 2050 2709 3244 2653 6584 4191 1911
363,479 955 3622 4200 103 6645 4195 1106 3236 5191 942 3907 3373 6382 1279 5065 2557 6624 457 563
364,2628 1503 5281 2625 6651 1610 1736 5587 4291 1203 4570 1968 2399 4045 2556 5490 3410 2557 4709 3236
365,3607 4570 5064 5304 5489 4813 5723 1373 457 4231 504 6846 6730 5022 1739 4291 3410 2399 1867 1682
366,4365 4709 2556 2369 2228 4291 536 5532 3506 5510 3602 4023 6198 6002 3754 2557 4200 3777 2399 2886
367,1183 3441 3236 6050 1696 457 200 4833 4195 5326 1294 4572 4514 1418 972 355 5469 4251 372 262
368,2294 1038 6121 6730 91 4833 4633 6771 814 4572 2455 1848 2556 3236 1733 313 1895 355 2415 1492
369,3607 2844 5252 372 531 112 2798 1418 5723 3373 2835 5326 1373 1168 6448 2438 4313 4796 5076 729
370,6353 1183 1418 6050 4720 2779 4532 479 5896 3602 2556 1373 3236 4373 5609 112 1503 5847 1779 5241
371,684 2228 3778 4238 2438 1048 5023 2252 4312 955 4593 3777 5264 1994 4365 6372 6955 3954 4709 4877
372,255 5252 5258 3637 816 1051 1963 6796 6771 2776 2779 2369 4291 6013 372 3622 4180 4312 1800 2024
373,459 6121 5532 3236 814 3602 868 4545 2369 5854 2099 5076 5469 6624 531 4748 457 3373 6281 4180
374,2456 5223 2005 755 6210 5532 2574 1983 2818 479 3236 3707 596 4172 4809 3666 4794 5547 657 5504
375,2399 3977 4833 814 3602 1989 5460 479 6464 2556 5010 4572 1171 3002 1106 1418 4114 3537 3236 457
376,3236 4312 4220 3873 2152 20 6271 5258 4291 336 3343 2855 4484 428 5356 1736 1800 1983 86 1544
377,372 4291 6050 3410 5340 355 5442 814 5553 457 5640 3316 2356 665 5469 4200 531 596 1554 4313
378,2232 491 812 5696 4533 6353 5111 4312 816 729 4581 2178 92 2472 6519 479 1651 2061 6457 1193
379,3707 242 6073 3373 1407 2703 6771 3325 4195 6142 3410 4023 3236 2557 5295 596 3436 5035 1702 5640
380,5023 4408 3754 955 3602 2886 2050 1168 2228 2796 5230 5466 4180 2306 203 975 2505 4720 3244 5329
381,6684 3411 2369 2472 1488 6890 6666 1468 3316 5877 215 5690 4342 5513 4613 6526 158 4418 1514 210
382,3955 4429 1709 4691 6260 4916 3792 3888 5673 982 647 5532 2067 1135 5354 4756 2597 3349 579 4234
383,4813 6889 4896 6966 1452 1696 4317 3819 4486 1905 5934 4514 41 602 3264 3 6016 2298 6253 843
384,6397 5814 5965 3824 1804 697 3179 6073 5587 2867 4079 2557 3222 186 5644 1252 4172 6637 6121 4809
385,1252 5337 2397 92 3607 1522 6454 551 4483 1546 5965 2093 5696 5081 5073 6739 3264 3044 2110 3617
386,2412 1702 242 1015 5812 2152 5356 2046 5854 6890 1476 3236 200 4542 2556 3873 1911 1235 5065 6584
387,3989 6415 6843 5460 814 1825 5356 1183 3537 479 5636 5847 4045 2303 44 6761 4877 86 4180 3236
388,3436 4486 596 6637 3010 1522 283 1610 3666 2986 4572 1940 2970 1252 2167 2556 5532 4813 1884 457
389,5919 92 1245 4300 2731 5544 6519 4489 2005 5223 2556 6050 3607 1458 5304 3410 3300 2629 1467 552
390,3713 6771 2307 3512 4291 2399 1494 1940 2539 5218 3602 1403 479 2628 3537 4640 1151 3506 215 1051
391,2628 1700 2093 1373 4877 5965 5076 2167 1339 2557 4200 6516 2324 1503 1458 5640 5489 6685 4023 6730
392,2399 2300 4877 258 5098 1940 1356 6968 6281 2737 5650 1553 814 192 4709 302 3410 5640 457 4780
393,4023 1940 5223 6377 5230 2005 5644 2228 1373 2556 1203 3666 5630 2509 5335 3795 1467 755 2557 3266
394,3604 729 2871 3316 5966 5961 3410 5326 5064 5069 1393 5167 1073 4691 3607 4864 4291 4180 112 2556
395,4238 3918 2556 5950 5532 5854 955 4195 1364 457 777 4709 594 3167 5407 479 536 1339 4180 2405
396,3657 5408 3547 1407 5258 4572 1602 3676 3201 3441 5532 5723 1571 313 459 5857 5457 479 3239 242
397,6158 4815 5746 6330 2232 6382 5252 3000 2167 5111 412 236 4179 1418 5394 1193 200 3537 2822 5847
398,5489 2167 4709 1038 5723 2456 160 2917 479 6523 4545 5323 2093 5252 777 2653 3458 3201 6624 5500
399,4023 1143 3244 6730 262 4191 3000 1294 531 4570 479 5167 6619 2329 5407 2369 3740 1339 4200 2509
400,3142 1940 3300 4293 4023 3830 5981 2796 4480 6810 3995 6190 5466 1949 3754 2295 2005 3180 1236 2226
401,1994 6630 1656 4593 4709 1295 6665 6810 1062 4291 5064 1319 6033 4592 955 1210 6466 1960 5640 1458
402,3989 1494 1418 2829 2152 5252 665 479 6287 4200 262 3410 3236 3966 5326 5650 4709 6624 428 1974
403,2167 4373 3410 4291 1983 5766 4592 6033 2844 2602 563 5696 3441 5489 3142 6018 4161 5671 5442 201
404,5410 5489 4709 6685 6190 6730 6228 314 6873 3125 3044 1399 5766 1651 2525 3305 1489 2955 4483 1210
405,3792 2275 2228 1168 3602 1469 504 1739 3752 4264 4300 5489 4312 5407 2632 6941 2557 1025 4961 5921
406,3512 1063 494 1235 2835 1696 5295 1373 372 4229 1374 4514 3236 942 3010 1339 4920 6330 563 416
407,3874 6002 3270 6131 1943 2150 4251 6920 1294 2960 4618 2897 3016 5226 4264 355 4589 6842 4359 4045
408,3621 2556 5337 2167 3285 3666 2110 1985 5489 457 596 4291 814 6730 5640 290 5609 2438 4542 1503
409,1994 1469 3285 2745 5327 4533 1464 4709 3795 4296 3258 6492 2703 1983 4570 4291 4238 966 5365 1503
410,2921 4704 6013 1062 6329 2539 2871 816 355 5532 2703 4977 3622 6561 3787 2556 2438 453 4987 1373
411,2412 6332 966 868 1364 1256 2099 2703 2574 6592 4012 1168 1602 1286 5640 5073 2415 4697 4487 1791
412,4291 3995 4293 4709 4545 1610 3754 2556 5666 4195 3135 4896 4255 4365 5710 4554 814 2201 5785 3830
413,2731 3607 5766 4489 6185 290 935 1038 5544 4783 2556 6284 2557 6236 596 1158 4231 283 2629 3666
414,3962 3236 4200 6050 3602 479 6584 4291 4027 2438 4572 4810 5442 2557 5469 3567 4029 4302 3819 2152
415,3607 92 412 4045 4300 6532 5609 3989 3300 1403 1252 3602 2300 2602 6271 4728 414 1895 2557 6758
416,4572 2556 1373 1994 2557 3666 2399 2657 4200 4264 6771 1038 1503 1968 5407 4291 2574 479 1940 814
417,3512 3410 3343 5847 200 5877 6926 6174 3236 3914 1044 5241 6126 620 3564 4337 2848 4835 3411 4373
418,3410 3125 5532 5426 2307 2628 403 2115 5076 4833 6621 479 2024 89 4315 831 2557 4853 2071 3922
419,3256 3316 2152 1418 1554 479 3269 531 5025 5169 2556 457 868 5167 3785 5920 6196 1974 1920 5252
420,1700 1554 6329 4220 891 6158 2369 2083 242 4298 1791 5258 3441 4633 5532 2703 1458 236 314 6054
421,5076 5252 3462 1373 4071 1700 4045 3201 1560 2252 242 4989 6584 2904 434 3105 3607 479 6158 6516
422,3875 1106 4570 5407 2556 3410 1339 6332 4685 5950 868 4533 814 6530 2796 5857 4180 2369 457 6635
423,2628 4045 5258 814 5532 2275 3236 5857 479 1143 3410 6158 4291 1125 5460 3977 4373 5076 6098 201
424,2152 4877 2557 3857 5369 2776 4200 3410 1983 1373 2397 4709 1544 1038 4570 3236 6624 2448 4023 5662
425,3607 2105 4685 814 5356 2152 4200 3236 479 2709 868 6624 5069 2842 3441 3588 2557 4291 5460 3472
426,2556 2369 5407 2077 6698 402 868 5710 814 2406 2709 5489 5906 2796 1452 3975 3777 2266 6810 3711
427,5640 4877 3452 3602 536 1539 4545 4233 5868 4291 1116 640 2228 5500 2077 2329 291 2675 4714 5553
428,4533 1252 2970 4709 3044 283 5000 1704 6920 3666 3149 2557 1373 6165 5644 3874 6310 4480 381 1958
429,4418 4533 3427 86 3000 428 777 4180 2835 3525 495 4351 6561 4892 1377 2869 6635 823 5252 5928
430,1668 2232 3713 3604 3316 2324 6561 2226 6846 3280 4313 2703 5469 3410 832 3607 6378 1402 2557 290
431,6502 6018 1975 2659 282 5814 1469 6472 4291 366 6965 4709 6873 5356 3010 1038 2632 6532 2628 321
432,236 1433 868 6054 2779 4841 4313 5069 457 3208 2556 6338 3316 4714 536 6061 5168 3930 5167 4296
433,4932 6173 697 1373 1691 2324 5696 1062 693 1610 2397 1572 3180 2115 982 6647 2228 5489 4161 6730
434,457 1554 6810 6796 3180 1057 531 5474 3236 3819 6007 372 5671 4633 5408 1850 2557 3373 2199 5340
435,20 1940 814 2556 2167 4291 2024 3236 313 2329 3607 4709 1700 1554 657 372 6624 1339 531 665
436,3236 1602 4351 2653 1168 2356 2539 6050 5167 5979 3265 372 200 1554 224 814 531 868 3316 768
437,3236 3462 5167 891 1168 2152 955 4351 3410 2167 479 5240 5340 5513 3167 3602 6330 5466 5941 187
438,5489 1930 3049 4572 5642 3666 2601 6228 3410 1137 3808 1851 4809 596 3236 4796 2904 5057 4023 5490
439,891 5340 1407 1497 5326 6771 5854 6332 2152 4418 4545 1418 5076 1389 2557 3602 495 112 4640 5025
440,2589 1329 814 5766 4685 868 4291 1294 2167 5705 5609 5407 1373 2628 457 2557 5532 3285 5961 1539
441,3656 4815 4300 817 5218 169 1696 3607 314 5766 125 5340 4572 6666 4635 6330 655 3666 6287 1705
442,1940 5640 6165 4480 5489 5407 5762 2556 5644 2110 2195 5630 54 3049 1680 4728 5504 4545 2397 4697
443,1252 3621 4045 2917 3285 1458 283 1983 4592 2556 2539 559 3506 1294 3617 4572 3088 5644 479 1183
444,2055 5489 6030 4789 1651 1851 4608 2557 3516 1257 5746 3930 89 551 4270 167 1373 3074 6519 1329
445,5122 54 414 1940 868 4697 123 4529 6627 4023 2080 5323 5785 1168 3040 2628 2228 6165 4963 2005
446,6081 4800 2445 6330 1015 3637 891 640 1779 2636 3506 3434 2921 2960 2659 5240 1804 5168 5553 1484
447,2226 3055 6133 1210 817 5766 92 6228 3010 1245 2731 982 1522 4608 3387 246 3201 457 656 898
